user_id|tweet_id|likes|shares|comments|followers|timestamp|language|location|label
user_id_5065|tweet_id_3807||||392.0|2021-10-29 15:43:27||New Delhi, Lucknow|Fake
user_id_1220|tweet_id_1|421.0|9.0|23.0|1290.0|2020-07-14 18:14:00|English|Johannesburg, South Africa|Fake
user_id_5066|tweet_id_6|273.0|29.0|4.0|3205.0|2021-02-28 20:28:00|Chinese|Paris, France|Fake
user_id_5067|tweet_id_2|92.0|141.0|24.0|4675.0|2020-09-01 05:20:00|English|Paris, France|Fake
user_id_5068|tweet_id_3808||||597.0|2022-01-19 06:39:24||Kenya|Fake
user_id_5069|tweet_id_3809||||82.0|2022-05-12 19:25:47||Fort Drum, NY 🇺🇸|Fake
user_id_3522|tweet_id_1|60.0|190.0|40.0|2717.0|2022-10-01 14:11:00|English|Beijing, China|Fake
user_id_623|tweet_id_6|211.0|276.0|59.0|1064.0|2020-06-13 19:30:00|Chinese|Madrid, Spain|Fake
user_id_53|tweet_id_1|332.0|76.0|8.0|772.0|2021-10-16 06:51:00|English|São Paulo, Brazil|Fake
user_id_1973|tweet_id_2|93.0|187.0|10.0|2260.0|2020-05-08 11:20:00|English|Johannesburg, South Africa|Fake
user_id_595|tweet_id_20|7.0|280.0|41.0|411.0|2020-11-26 14:53:00|Chinese|Beijing, China|Fake
user_id_4585|tweet_id_3810||||6665.0|2021-02-13 17:34:04||Dublin City, Ireland|Fake
user_id_5070|tweet_id_3811||||32.0|2021-02-21 14:52:10||Missouri, USA|Fake
user_id_789|tweet_id_1|368.0|31.0|98.0|456.0|2020-07-17 01:37:00|English|Shanghai, China|Fake
user_id_1592|tweet_id_2|264.0|0.0|14.0|1833.0|2021-10-22 21:02:00|English|New Delhi, India|Fake
user_id_1366|tweet_id_6|105.0|223.0|83.0|2062.0|2022-10-23 04:03:00|Chinese|London, UK|Fake
user_id_4163|tweet_id_1|232.0|192.0|23.0|869.0|2021-09-10 13:04:00|English|Tokyo, Japan|Fake
user_id_1423|tweet_id_5|325.0|211.0|95.0|2110.0|2022-01-08 03:20:00|Russian|Tokyo, Japan|Fake
user_id_1924|tweet_id_2|389.0|199.0|21.0|2284.0|2020-07-17 09:26:00|English|Sydney, Australia|Fake
user_id_5071|tweet_id_3812||||1581.0|2021-01-11 17:15:47||South Africa,East London|Fake
user_id_5072|tweet_id_3813||||330.0|2021-08-19 13:24:00|||Fake
user_id_2035|tweet_id_5|316.0|89.0|58.0|1010.0|2020-02-01 13:52:00|Russian|Cairo, Egypt|Fake
user_id_5073|tweet_id_1|231.0|196.0|80.0|575.0|2021-10-08 19:22:00|English|Mexico City, Mexico|Fake
user_id_5074|tweet_id_3814||||86.0|2020-11-09 21:45:15||Nigeria|Fake
user_id_5075|tweet_id_519|266.0|266.0|87.0|1702.0|2022-02-14 20:08:00|German|Cairo, Egypt|Fake
user_id_5076|tweet_id_3815||||173.0|2021-11-06 13:15:22||Jamshedpur, India|Fake
user_id_5077|tweet_id_3816||||8.0|2021-02-28 20:19:33||Marlinspike Hall|Fake
user_id_5078|tweet_id_3817||||150.0|2021-02-24 05:32:30|||Fake
user_id_5079|tweet_id_3818||||1919.0|2021-02-08 13:36:26||Canada|Fake
user_id_5080|tweet_id_2|363.0|93.0|30.0|1454.0|2020-11-23 03:28:00|English|New Delhi, India|Fake
user_id_116|tweet_id_3819||||29.0|2021-10-18 09:30:03||Bengaluru, India|Fake
user_id_5081|tweet_id_3820||||118.0|2021-07-13 23:10:51||Petsmart. (Also: He/Him)|Fake
user_id_5082|tweet_id_3821||||16304.0|2022-06-08 21:41:29||NY|Fake
user_id_5083|tweet_id_3822||||129.0|31-08-2020 19:41||South Texas, USA|Fake
user_id_5084|tweet_id_2|28.0|2.0|79.0|762.0|2019-12-23 09:25:00|English|Mexico City, Mexico|Fake
user_id_1313|tweet_id_2|450.0|223.0|31.0|4322.0|2020-05-07 04:50:00|English|Mexico City, Mexico|Fake
user_id_5085|tweet_id_3823||||980.0|2020-12-31 11:32:38||Milford, CT|Fake
user_id_139|tweet_id_86|376.0|117.0|21.0|2614.0|2021-04-15 04:38:00|Russian|Moscow, Russia|Fake
user_id_5086|tweet_id_3824||||6.0|2021-01-14 22:28:52|||Fake
user_id_2672|tweet_id_3825||||779.0|2021-03-23 22:49:22||Johannesburg|Fake
user_id_2638|tweet_id_86|18.0|30.0|35.0|3674.0|2021-09-17 20:58:00|Russian|São Paulo, Brazil|Fake
user_id_4217|tweet_id_423|277.0|268.0|78.0|2416.0|2020-05-22 01:35:00|Hindi|Johannesburg, South Africa|Fake
user_id_5087|tweet_id_20|41.0|219.0|21.0|1554.0|2021-02-02 05:31:00|Chinese|Sydney, Australia|Fake
user_id_5088|tweet_id_3826||||1050.0|2021-07-30 15:27:14||Raleigh, NC|Fake
user_id_5089|tweet_id_3827||||56.0|2021-03-24 18:23:21||Unknown|Fake
user_id_2136|tweet_id_1|475.0|60.0|25.0|1642.0|2020-06-30 11:15:00|English|Berlin, Germany|Fake
user_id_3327|tweet_id_2|213.0|32.0|72.0|2900.0|2020-11-14 12:23:00|English|São Paulo, Brazil|Fake
user_id_5087|tweet_id_1|317.0|126.0|83.0|2230.0|2021-02-03 22:07:00|English|Moscow, Russia|Fake
user_id_5090|tweet_id_3828||||2246.0|11-08-2020 09:03||Rajkot, Gujarat|Fake
user_id_5091|tweet_id_3829||||73.0|2021-03-24 17:51:37||Gulf of Mexico, Florida|Fake
user_id_5092|tweet_id_2|348.0|225.0|4.0|996.0|2022-03-11 05:02:00|English|Shanghai, China|Fake
user_id_4177|tweet_id_2|338.0|262.0|6.0|1144.0|2022-11-20 07:26:00|English|Madrid, Spain|Fake
user_id_5093|tweet_id_3830||||215.0|2022-04-08 17:46:41||South Florida|Fake
user_id_225|tweet_id_1|355.0|281.0|1.0|1125.0|2021-05-27 07:02:00|English|Mexico City, Mexico|Fake
user_id_5094|tweet_id_3831||||1186.0|2021-08-18 23:05:11||USA|Fake
user_id_5095|tweet_id_3832||||1002.0|2021-01-21 21:44:14||The boonies |Fake
user_id_1674|tweet_id_53|12.0|85.0|42.0|253.0|2020-07-29 21:22:00|Spanish|Johannesburg, South Africa|Fake
user_id_5096|tweet_id_2|453.0|131.0|18.0|2581.0|2021-07-17 14:30:00|English|Paris, France|Fake
user_id_5073|tweet_id_2|23.0|200.0|92.0|2558.0|2020-10-24 10:53:00|English|Mexico City, Mexico|Fake
user_id_5097|tweet_id_3833||||969.0|2021-01-25 19:34:44||London|Fake
user_id_5098|tweet_id_2|88.0|283.0|34.0|1283.0|2019-12-21 14:28:00|English|Madrid, Spain|Fake
user_id_2857|tweet_id_3834||||4157.0|2022-02-26 12:10:34||Hong Kong|Fake
user_id_5099|tweet_id_2|161.0|278.0|54.0|2278.0|2020-03-01 01:48:00|English|Los Angeles, USA|Fake
user_id_1733|tweet_id_2|421.0|56.0|54.0|3922.0|2022-02-15 01:21:00|English|Los Angeles, USA|Fake
user_id_130|tweet_id_3835||||2579.0|2021-10-16 14:24:02||USA|Fake
user_id_1500|tweet_id_2|318.0|200.0|45.0|4867.0|2020-10-25 13:08:00|English|Berlin, Germany|Fake
user_id_484|tweet_id_2|132.0|95.0|33.0|3544.0|2022-06-24 17:57:00|English|Moscow, Russia|Fake
user_id_5100|tweet_id_3836||||4783.0|2021-12-07 05:16:07||India|Fake
user_id_1330|tweet_id_1|119.0|295.0|46.0|1074.0|2022-10-31 10:53:00|English|Los Angeles, USA|Fake
user_id_5101|tweet_id_3837||||204.0|2021-03-19 01:06:01||Vienna, VA|Fake
user_id_5102|tweet_id_3838||||32507.0|2021-08-17 04:52:58|||Fake
user_id_1144|tweet_id_1|351.0|258.0|17.0|1129.0|2020-09-28 17:59:00|English|Shanghai, China|Fake
user_id_5103|tweet_id_3839||||183.0|2021-08-03 12:49:36|||Fake
user_id_3319|tweet_id_1|411.0|29.0|62.0|3169.0|2020-08-05 14:11:00|English|New Delhi, India|Fake
user_id_1384|tweet_id_1|488.0|298.0|46.0|4374.0|2022-03-06 22:19:00|English|Shanghai, China|Fake
user_id_58|tweet_id_2|281.0|194.0|30.0|3089.0|2022-05-28 21:05:00|English|Paris, France|Fake
user_id_5104|tweet_id_3840||||2295.0|2020-11-18 16:51:00||Milky Way|Fake
user_id_5105|tweet_id_3841||||1886.0|2021-08-23 01:08:04||South Carolina, USA|Fake
user_id_5106|tweet_id_2|455.0|252.0|8.0|3693.0|2021-11-29 21:57:00|English|Cairo, Egypt|Fake
user_id_5107|tweet_id_3842||||15.0|2021-04-12 15:43:25|||Fake
user_id_5108|tweet_id_3843||||42.0|2021-02-16 02:02:03||Australia|Fake
user_id_5109|tweet_id_3844||||8301.0|2020-11-17 12:58:29||Mumbai, Maharashtra|Fake
user_id_2613|tweet_id_2|280.0|59.0|3.0|2963.0|2022-02-17 08:57:00|English|Paris, France|Fake
user_id_116|tweet_id_3845||||34.0|2021-12-12 08:00:14||Bengaluru, India|Fake
user_id_5110|tweet_id_3846||||1712.0|2021-08-15 02:30:23|||Fake
user_id_5111|tweet_id_3847||||5500.0|2022-01-19 16:25:00||Salford, England|Fake
user_id_2075|tweet_id_3848||||106.0|2021-02-12 14:14:23||ÜT: 26.016291,-80.250636|Fake
user_id_5112|tweet_id_3849||||1470.0|2022-07-15 14:23:03|||Fake
user_id_228|tweet_id_5|292.0|274.0|22.0|2117.0|2020-10-16 21:45:00|Russian|Toronto, Canada|Fake
user_id_5113|tweet_id_3850||||2165.0|2021-11-18 21:11:12||Toledo|Fake
user_id_5114|tweet_id_1|140.0|47.0|78.0|2725.0|2020-11-02 04:39:00|English|New Delhi, India|Fake
user_id_1536|tweet_id_3851||||2255.0|2021-08-22 12:26:07|||Fake
user_id_5115|tweet_id_3852||||167.0|2021-02-03 14:07:49||United Kingdom|Fake
user_id_5116|tweet_id_20|131.0|60.0|96.0|3969.0|2020-02-21 16:55:00|Chinese|Berlin, Germany|Fake
user_id_5117|tweet_id_3853||||464.0|2021-01-01 01:21:44||Pittsburgh, Pennsylvania, USA|Fake
user_id_5118|tweet_id_3854||||8237.0|2021-07-27 11:49:57||Lake Worth, FL|Fake
user_id_5119|tweet_id_3855||||54.0|2021-06-21 03:16:11||Tiruppur, India|Fake
user_id_3306|tweet_id_53|414.0|22.0|22.0|2906.0|2020-12-17 00:41:00|Spanish|Los Angeles, USA|Fake
user_id_5120|tweet_id_3856||||49.0|2021-01-14 13:15:28|||Fake
user_id_5121|tweet_id_3857||||176.0|2021-01-26 11:36:37||Georgia, USA|Fake
user_id_678|tweet_id_2|228.0|67.0|96.0|1123.0|2021-12-29 03:34:00|English|Tokyo, Japan|Fake
user_id_5122|tweet_id_3858||||2579.0|2021-01-09 12:43:42||India|Fake
user_id_5123|tweet_id_3859||||61.0|2021-12-10 19:05:01|||Fake
user_id_1313|tweet_id_1|268.0|61.0|46.0|1488.0|2020-03-04 22:27:00|English|Paris, France|Fake
user_id_5124|tweet_id_3860||||321.0|2021-01-26 00:45:12|||Fake
user_id_5125|tweet_id_3861||||536.0|2021-08-23 04:38:01||United States|Fake
user_id_248|tweet_id_3862||||3274.0|2021-07-17 20:00:09||Estados Unidos|Fake
user_id_5126|tweet_id_3863||||15.0|2021-03-12 00:08:32|||Fake
user_id_5127|tweet_id_86|413.0|56.0|68.0|4655.0|2020-08-27 02:45:00|Russian|London, UK|Fake
user_id_216|tweet_id_1|354.0|46.0|42.0|4896.0|2020-08-06 03:57:00|English|Toronto, Canada|Fake
user_id_5128|tweet_id_3864||||13.0|2021-02-01 11:49:10|||Fake
user_id_222|tweet_id_86|483.0|70.0|96.0|1840.0|2022-10-11 09:48:00|Russian|Moscow, Russia|Fake
user_id_2983|tweet_id_2|188.0|171.0|71.0|4735.0|2020-10-12 18:42:00|English|New Delhi, India|Fake
user_id_5129|tweet_id_3865||||725.0|13-09-2020 14:54||Washington, DC|Fake
user_id_5130|tweet_id_1|234.0|10.0|45.0|3467.0|2021-03-03 01:00:00|English|Sydney, Australia|Fake
user_id_5131|tweet_id_3866||||19.0|2021-08-26 05:40:59||Southern California|Fake
user_id_5132|tweet_id_3867||||3476.0|2021-02-07 13:20:43||Nigeria|Fake
user_id_5133|tweet_id_2|193.0|246.0|52.0|2583.0|2022-11-27 14:24:00|English|Mexico City, Mexico|Fake
user_id_5134|tweet_id_2|406.0|241.0|84.0|4762.0|2022-06-21 16:36:00|English|Shanghai, China|Fake
user_id_1561|tweet_id_1|325.0|55.0|54.0|916.0|2022-12-16 21:27:00|English|London, UK|Fake
user_id_2299|tweet_id_2|91.0|69.0|43.0|2918.0|2022-12-08 15:01:00|English|Sydney, Australia|Fake
user_id_5135|tweet_id_3868||||88.0|2022-02-11 20:27:52||Hollywood|Fake
user_id_2099|tweet_id_1|358.0|51.0|78.0|3471.0|2022-11-09 10:43:00|English|São Paulo, Brazil|Fake
user_id_89|tweet_id_423|361.0|161.0|59.0|3457.0|2021-08-30 19:32:00|Hindi|Sydney, Australia|Fake
user_id_3736|tweet_id_3869||||585.0|2021-07-05 16:51:38||Los Angeles, CA USA|Fake
user_id_193|tweet_id_3870||||23464.0|2021-05-24 09:00:27||Cardiff and the Vale, Wales|Fake
user_id_1443|tweet_id_6|225.0|52.0|35.0|4987.0|2022-10-27 08:51:00|Chinese|Sydney, Australia|Fake
user_id_5136|tweet_id_3871||||1947.0|2021-01-21 16:57:16||Seaside, CA|Fake
user_id_5113|tweet_id_3872||||1671.0|2021-02-04 23:33:07||Toledo|Fake
user_id_1541|tweet_id_1|396.0|194.0|63.0|1986.0|2021-04-23 03:48:00|English|Mexico City, Mexico|Fake
user_id_103|tweet_id_2|440.0|116.0|0.0|4271.0|2020-05-18 20:23:00|English|Beijing, China|Fake
user_id_5137|tweet_id_3873||||62691.0|2021-03-23 21:15:54||New Delhi|Fake
user_id_5138|tweet_id_3874||||405246.0|2021-02-09 13:00:01||Mumbai, India|Fake
user_id_5139|tweet_id_3875||||23167.0|2021-06-22 14:00:01||Doha, Qatar|Fake
user_id_5140|tweet_id_3876||||3037.0|2021-01-26 17:23:02||South Africa|Fake
user_id_5141|tweet_id_3877||||38.0|2021-02-02 07:56:46||Otford, Kent|Fake
user_id_757|tweet_id_86|444.0|127.0|48.0|3877.0|2021-05-26 11:06:00|Russian|Shanghai, China|Fake
user_id_1112|tweet_id_3878||||8686.0|2021-11-10 02:17:00||United States|Fake
user_id_909|tweet_id_86|51.0|174.0|52.0|1250.0|2020-03-20 21:39:00|Russian|Shanghai, China|Fake
user_id_116|tweet_id_3879||||40.0|2022-02-08 08:00:30||Bengaluru, India|Fake
user_id_5142|tweet_id_3880||||108.0|2021-08-05 17:04:41||Spokane WA|Fake
user_id_5143|tweet_id_3881||||4795.0|2020-12-31 00:03:53||Covidlandia, United States|Fake
user_id_5144|tweet_id_2|144.0|299.0|86.0|1439.0|2022-01-22 05:50:00|English|Berlin, Germany|Fake
user_id_5145|tweet_id_3882||||6265.0|2021-07-23 11:30:49||CWP NHS Foundation Trust|Fake
user_id_5146|tweet_id_3883||||347.0|2021-06-16 14:38:00||Lakewood, Ca|Fake
user_id_3042|tweet_id_2|488.0|152.0|92.0|110.0|2021-11-11 23:07:00|English|Dubai, UAE|Fake
user_id_696|tweet_id_2|308.0|193.0|6.0|3276.0|2021-08-06 21:27:00|English|Moscow, Russia|Fake
user_id_5147|tweet_id_3884||||722.0|2021-02-19 22:00:00||Iowa City|Fake
user_id_1775|tweet_id_6|145.0|240.0|7.0|2107.0|2022-10-30 19:07:00|Chinese|Johannesburg, South Africa|Fake
user_id_2618|tweet_id_2|21.0|248.0|44.0|1530.0|2022-03-12 23:53:00|English|Cairo, Egypt|Fake
user_id_116|tweet_id_3885||||9.0|2021-07-12 01:30:03||Bengaluru, India|Fake
user_id_5148|tweet_id_3886||||734.0|2021-05-27 15:30:41||Magyarország|Fake
user_id_5149|tweet_id_86|482.0|142.0|94.0|1273.0|2020-09-26 05:41:00|Russian|New Delhi, India|Fake
user_id_3310|tweet_id_3887||||1667.0|2021-04-20 19:46:21|||Fake
user_id_3755|tweet_id_2|425.0|83.0|7.0|4008.0|2021-03-08 20:04:00|English|Los Angeles, USA|Fake
user_id_36|tweet_id_3888||||5510862.0|2021-02-16 09:59:17||India|Fake
user_id_5150|tweet_id_3889||||1146.0|2021-08-08 22:42:09||Melbourne, Victoria|Fake
user_id_2451|tweet_id_1|373.0|262.0|45.0|4704.0|2022-11-14 12:09:00|English|Paris, France|Fake
user_id_5151|tweet_id_3890||||161.0|2021-02-01 00:32:06||London, England|Fake
user_id_5152|tweet_id_3891||||57.0|2022-05-25 21:40:31||QUEENS VILLAGE, NY 🇺🇸|Fake
user_id_5153|tweet_id_3892||||1280.0|2021-02-22 23:05:07||Oklahoma City, OK|Fake
user_id_2263|tweet_id_1|375.0|44.0|45.0|2086.0|2021-09-20 06:52:00|English|Madrid, Spain|Fake
user_id_5154|tweet_id_3893||||1643.0|2021-07-01 10:53:27||Cork Ireland,|Fake
user_id_5155|tweet_id_3894||||2992.0|2021-03-21 12:19:45||UK|Fake
user_id_859|tweet_id_86|108.0|208.0|66.0|4234.0|2022-08-30 00:01:00|Russian|New York, USA|Fake
user_id_5156|tweet_id_3895||||570.0|2021-02-26 20:11:03||San Diego|Fake
user_id_5157|tweet_id_3896||||276.0|2020-11-17 19:09:38||Berkeley, CA|Fake
user_id_3|tweet_id_3897||||6212.0|2021-07-04 21:05:52||Melbourne, Australia|Fake
user_id_5158|tweet_id_3898||||452.0|2021-10-23 22:00:19||Beverly Hills, California|Fake
user_id_5159|tweet_id_3899||||959.0|2020-11-09 16:57:01|||Fake
user_id_5160|tweet_id_3900||||1627.0|2020-11-18 17:00:02|||Fake
user_id_5161|tweet_id_3901||||1035.0|2021-01-30 08:31:57||Newyork, USA|Fake
user_id_3577|tweet_id_2|449.0|273.0|90.0|3319.0|2021-11-10 05:48:00|English|Toronto, Canada|Fake
user_id_5162|tweet_id_3902||||241.0|2021-01-14 16:28:38||Boston, MA|Fake
user_id_5163|tweet_id_3903||||194.0|2021-08-08 12:17:50||North West, England|Fake
user_id_324|tweet_id_1|472.0|76.0|8.0|2088.0|2021-04-10 09:13:00|English|Los Angeles, USA|Fake
user_id_5164|tweet_id_3904||||26.0|2022-01-11 05:44:21|||Fake
user_id_5165|tweet_id_2|275.0|180.0|69.0|2387.0|2019-12-06 00:19:00|English|Beijing, China|Fake
user_id_3863|tweet_id_3905||||83.0|2021-02-27 16:48:52|||Fake
user_id_5166|tweet_id_3906||||568.0|2021-02-01 04:19:51||Maldives|Fake
user_id_2239|tweet_id_1|243.0|290.0|93.0|115.0|2019-12-15 21:54:00|English|Paris, France|Fake
user_id_319|tweet_id_3907||||378.0|2020-11-16 16:53:00||Chicago, IL|Fake
user_id_5167|tweet_id_2|431.0|299.0|96.0|1493.0|2022-06-24 01:32:00|English|Moscow, Russia|Fake
user_id_4020|tweet_id_3908||||11297.0|2021-01-22 16:04:19||Charlottesville, Va.|Fake
user_id_5168|tweet_id_2|304.0|276.0|67.0|3370.0|2022-08-31 21:31:00|English|Madrid, Spain|Fake
user_id_235|tweet_id_1|65.0|271.0|44.0|1955.0|2022-04-05 16:20:00|English|Dubai, UAE|Fake
user_id_5169|tweet_id_3909||||266.0|2021-10-23 19:29:15||Canada|Fake
user_id_689|tweet_id_3910||||2707.0|2021-04-22 17:16:09|||Fake
user_id_5170|tweet_id_3911||||1.0|2021-10-31 14:34:53|||Fake
user_id_546|tweet_id_20|463.0|248.0|60.0|1543.0|2022-08-08 11:36:00|Chinese|Toronto, Canada|Fake
user_id_361|tweet_id_2|207.0|82.0|0.0|369.0|2020-03-01 01:27:00|English|Dubai, UAE|Fake
user_id_1908|tweet_id_3912||||3.0|2021-01-20 04:22:50|||Fake
user_id_5171|tweet_id_3913||||448.0|2022-01-13 03:57:30||Melbourne, Victoria|Fake
user_id_1278|tweet_id_1|74.0|281.0|91.0|1908.0|2022-02-05 20:51:00|English|Sydney, Australia|Fake
user_id_1725|tweet_id_3914||||121.0|2021-02-18 17:58:23||Boston, MA|Fake
user_id_1116|tweet_id_3915||||81.0|2021-02-05 11:13:27|||Fake
user_id_3651|tweet_id_1|191.0|215.0|24.0|4035.0|2022-10-07 23:52:00|English|Mexico City, Mexico|Fake
user_id_5172|tweet_id_3916||||84.0|2021-02-02 13:02:53||Bulawayo, Zimbabwe|Fake
user_id_5173|tweet_id_2|282.0|39.0|14.0|1419.0|2022-03-27 12:33:00|English|Sydney, Australia|Fake
user_id_5174|tweet_id_3917||||445.0|2021-01-22 15:34:12||San Francisco, CA|Fake
user_id_324|tweet_id_1|475.0|126.0|29.0|420.0|2021-06-01 10:50:00|English|Toronto, Canada|Fake
user_id_5175|tweet_id_3918||||966.0|2021-07-25 06:34:24||CowdrayPark,Bulawayo,Zimbabwe|Fake
user_id_5176|tweet_id_3919||||4292.0|2021-02-24 14:24:45||United States|Fake
user_id_4895|tweet_id_2|488.0|63.0|87.0|1630.0|2021-01-24 08:21:00|English|Mexico City, Mexico|Fake
user_id_5177|tweet_id_3920||||554.0|2022-01-10 09:54:13||Scotland, United Kingdom|Fake
user_id_5178|tweet_id_3921||||115.0|2021-01-22 09:21:13||New Delhi, India|Fake
user_id_5179|tweet_id_3922||||481.0|2021-02-01 22:50:37||South Australia|Fake
user_id_5180|tweet_id_3923||||9022.0|2021-04-12 15:08:40|||Fake
user_id_4488|tweet_id_2|366.0|183.0|91.0|3709.0|2022-01-10 11:53:00|English|Paris, France|Fake
user_id_5181|tweet_id_3924||||28.0|2020-11-20 23:02:16||United States|Fake
user_id_5182|tweet_id_3925||||21.0|2021-12-06 13:22:32||brisbane australia|Fake
user_id_5183|tweet_id_3926||||44.0|2021-02-26 19:33:59|||Fake
user_id_3842|tweet_id_5|227.0|275.0|50.0|4274.0|2022-04-01 15:05:00|Russian|Paris, France|Fake
user_id_1987|tweet_id_86|152.0|197.0|1.0|2756.0|2022-10-22 14:34:00|Russian|Los Angeles, USA|Fake
user_id_3107|tweet_id_3927||||10909874.0|2021-02-21 02:38:48||India|Fake
user_id_5184|tweet_id_3928||||817.0|2021-05-27 13:37:45||Perthshire, Scotland|Fake
user_id_9|tweet_id_1|453.0|156.0|39.0|3422.0|2021-02-11 04:57:00|English|Toronto, Canada|Fake
user_id_607|tweet_id_1|288.0|192.0|54.0|3062.0|2022-11-01 01:43:00|English|Dubai, UAE|Fake
user_id_2893|tweet_id_1|130.0|131.0|39.0|538.0|2022-11-03 20:40:00|English|New York, USA|Fake
user_id_5185|tweet_id_2|136.0|23.0|19.0|1134.0|2021-09-11 17:21:00|English|Madrid, Spain|Fake
user_id_3532|tweet_id_2|359.0|49.0|24.0|1374.0|2022-08-26 06:59:00|English|Paris, France|Fake
user_id_1305|tweet_id_1|393.0|219.0|38.0|3540.0|2021-03-15 22:39:00|English|Johannesburg, South Africa|Fake
user_id_5186|tweet_id_3929||||127.0|2021-07-14 21:40:34||Australia|Fake
user_id_5187|tweet_id_1|38.0|21.0|74.0|2263.0|2022-06-06 11:28:00|English|São Paulo, Brazil|Fake
user_id_5188|tweet_id_2|201.0|263.0|18.0|2740.0|2022-09-19 06:57:00|English|Dubai, UAE|Fake
user_id_626|tweet_id_1|133.0|235.0|80.0|1498.0|2020-12-23 01:06:00|English|Toronto, Canada|Fake
user_id_5189|tweet_id_3930||||129.0|2021-05-24 07:07:07||India|Fake
user_id_505|tweet_id_2|43.0|237.0|46.0|1489.0|2020-04-03 22:02:00|English|London, UK|Fake
user_id_3328|tweet_id_1|338.0|231.0|47.0|3406.0|2021-01-29 15:40:00|English|New Delhi, India|Fake
user_id_319|tweet_id_3931||||381.0|2021-08-17 18:40:11||Chicago, IL|Fake
user_id_689|tweet_id_3932||||1887.0|2021-03-21 19:08:35|||Fake
user_id_5190|tweet_id_3933||||964.0|2021-05-26 11:24:23||Dublin/London |Fake
user_id_5191|tweet_id_3934||||1487.0|2021-03-18 17:25:29||Corby, England|Fake
user_id_763|tweet_id_2|268.0|198.0|3.0|2305.0|2022-07-02 01:35:00|English|Johannesburg, South Africa|Fake
user_id_1323|tweet_id_1|466.0|11.0|82.0|3979.0|2022-04-21 17:59:00|English|Beijing, China|Fake
user_id_5192|tweet_id_3935||||3.0|2021-11-02 15:11:22||Jackson, MS|Fake
user_id_3916|tweet_id_5|405.0|193.0|89.0|2670.0|2022-01-25 11:07:00|Russian|Berlin, Germany|Fake
user_id_746|tweet_id_1|384.0|150.0|11.0|4995.0|2022-02-02 18:25:00|English|Tokyo, Japan|Fake
user_id_5193|tweet_id_3936||||382.0|2021-04-11 22:59:39||USA |Fake
user_id_2762|tweet_id_2|303.0|74.0|74.0|2645.0|2022-01-25 22:34:00|English|Mexico City, Mexico|Fake
user_id_5194|tweet_id_3937||||13340.0|2021-03-23 12:35:11||Argentina|Fake
user_id_5195|tweet_id_3938||||21.0|2022-09-10 14:09:44|||Fake
user_id_5196|tweet_id_3939||||82.0|2021-02-18 04:49:04|||Fake
user_id_3521|tweet_id_1|436.0|262.0|37.0|1460.0|2021-10-17 20:19:00|English|Paris, France|Fake
user_id_5197|tweet_id_3940||||32.0|2021-08-22 16:13:58|||Fake
user_id_5198|tweet_id_3941||||183.0|2021-11-02 16:01:28||England, United Kingdom|Fake
user_id_1532|tweet_id_1|123.0|264.0|35.0|2164.0|2020-06-23 08:01:00|English|Berlin, Germany|Fake
user_id_811|tweet_id_5|439.0|165.0|27.0|1511.0|2021-11-08 10:13:00|Russian|New Delhi, India|Fake
user_id_5199|tweet_id_3942||||1454.0|2021-01-20 14:30:16|||Fake
user_id_5200|tweet_id_3943||||2006.0|2021-02-01 13:45:05||North East North Cumbria|Fake
user_id_320|tweet_id_2|315.0|231.0|8.0|3958.0|2019-12-27 00:34:00|English|Los Angeles, USA|Fake
user_id_5201|tweet_id_3944||||870.0|2021-01-27 22:04:23||Oklahoma|Fake
user_id_5202|tweet_id_3945||||228.0|2021-01-24 12:04:07||Manchester, England|Fake
user_id_5203|tweet_id_3946||||50.0|2021-02-24 21:06:38||West Hollywood, CA|Fake
user_id_3946|tweet_id_2|87.0|86.0|64.0|4251.0|2020-06-30 08:51:00|English|Madrid, Spain|Fake
user_id_5204|tweet_id_3947||||848.0|2021-11-03 10:11:31|||Fake
user_id_5205|tweet_id_3948||||1546.0|2020-11-17 09:25:27||Vasai/Mumbai /Samastipur🇮🇳|Fake
user_id_10|tweet_id_2|15.0|93.0|83.0|4948.0|2021-01-15 15:00:00|English|Johannesburg, South Africa|Fake
user_id_33|tweet_id_230|49.0|179.0|40.0|957.0|2020-11-13 00:48:00|French|Sydney, Australia|Fake
user_id_1189|tweet_id_1|137.0|242.0|94.0|1388.0|2021-10-20 23:44:00|English|Mexico City, Mexico|Fake
user_id_1944|tweet_id_1|84.0|239.0|58.0|2161.0|2022-02-22 12:28:00|English|New York, USA|Fake
user_id_2297|tweet_id_86|27.0|245.0|20.0|3710.0|2020-10-24 19:51:00|Russian|London, UK|Fake
user_id_5206|tweet_id_3949||||27.0|2020-12-30 15:45:12|||Fake
user_id_713|tweet_id_3950||||3937.0|2021-08-03 11:30:30||Coventry & Warwickshire|Fake
user_id_5207|tweet_id_3951||||34835.0|2021-07-20 19:41:43||San Diego, CA|Fake
user_id_4166|tweet_id_2|49.0|1.0|42.0|1714.0|2022-11-10 16:07:00|English|Beijing, China|Fake
user_id_1042|tweet_id_1|272.0|189.0|19.0|4687.0|2020-06-16 12:38:00|English|New York, USA|Fake
user_id_2824|tweet_id_2|446.0|147.0|64.0|4057.0|2019-12-08 14:39:00|English|Berlin, Germany|Fake
user_id_5208|tweet_id_3952||||7058.0|2022-01-28 10:51:49||Brazil|Fake
